SampleID	NERR	prev_sample_name	Quarter_txt	Quarter_num	Replicate	Sample.Site	NERR_TYPE	NERR_LONG	SITE	LAT	LONG	HAB_TYPE	Region	Ocean	North_South	input	filtered	percentage_of_input_passed_filter	denoised	merged	percentage_of_input_merged	non.chimeric	percentage_of_input_non.chimeric	Site_Corrected	NERR_SITE_QTR	NERR_SITE_QTR_REP	SWMP_ID	datenum	yr	mnth	day	lub_date	met	wc	nut	Temp_Min.	Temp_Median	Temp_Mean	Temp_Max.	SpCond_Min.	SpCond_Median	SpCond_Mean	SpCond_Max.	Sal_Min.	Sal_Median	Sal_Mean	Sal_Max.	DO_pct_Min.	DO_pct_Median	DO_pct_Mean	DO_pct_Max.	DO_mgl_Min.	DO_mgl_Median	DO_mgl_Mean	DO_mgl_Max.	Depth_Min.	Depth_Median	Depth_Mean	Depth_Max.	pH_Min.	pH_Median	pH_Mean	pH_Max.	Turb_Min.	Turb_Median	Turb_Mean	Turb_Max.	days_since_wc	ATemp_Min.	ATemp_Median	ATemp_Mean	ATemp_Max.	WSpd_Min.	WSpd_Median	WSpd_Mean	WSpd_Max.	MaxWSpd_Min.	MaxWSpd_Median	MaxWSpd_Mean	MaxWSpd_Max.	TotPAR_Min.	TotPAR_Median	TotPAR_Mean	TotPAR_Max.	TotPrcp_Min.	TotPrcp_Median	TotPrcp_Mean	TotPrcp_Max.	days_since_met	PO4F_Min.	PO4F_Median	PO4F_Mean	PO4F_Max.	NH4F_Min.	NH4F_Median	NH4F_Mean	NH4F_Max.	NO23F_Min.	NO23F_Median	NO23F_Mean	NO23F_Max.	CHLA_N_Min.	CHLA_N_Median	CHLA_N_Mean	CHLA_N_Max.	days_since_nut	salinity	Temp_Min..1	Temp_Median.1	Temp_Mean.1	Temp_Max..1	SpCond_Min..1	SpCond_Median.1	SpCond_Mean.1	SpCond_Max..1	Sal_Min..1	Sal_Median.1	Sal_Mean.1	Sal_Max..1	DO_pct_Min..1	DO_pct_Median.1	DO_pct_Mean.1	DO_pct_Max..1	DO_mgl_Min..1	DO_mgl_Median.1	DO_mgl_Mean.1	DO_mgl_Max..1	Depth_Min..1	Depth_Median.1	Depth_Mean.1	Depth_Max..1	pH_Min..1	pH_Median.1	pH_Mean.1	pH_Max..1	Turb_Min..1	Turb_Median.1	Turb_Mean.1	Turb_Max..1	days_since_wc.1	ATemp_Min..1	ATemp_Median.1	ATemp_Mean.1	ATemp_Max..1	WSpd_Min..1	WSpd_Median.1	WSpd_Mean.1	WSpd_Max..1	MaxWSpd_Min..1	MaxWSpd_Median.1	MaxWSpd_Mean.1	MaxWSpd_Max..1	TotPAR_Min..1	TotPAR_Median.1	TotPAR_Mean.1	TotPAR_Max..1	TotPrcp_Min..1	TotPrcp_Median.1	TotPrcp_Mean.1	TotPrcp_Max..1	days_since_met.1	PO4F_Min..1	PO4F_Median.1	PO4F_Mean.1	PO4F_Max..1	NH4F_Min..1	NH4F_Median.1	NH4F_Mean.1	NH4F_Max..1	NO23F_Min..1	NO23F_Median.1	NO23F_Mean.1	NO23F_Max..1	CHLA_N_Min..1	CHLA_N_Median.1	CHLA_N_Mean.1	CHLA_N_Max..1	days_since_nut.1
GTMFMw0208242	GTM	GTMFMw0208242	Feb_24	8	2	FM	GTMFM	Fort_Matanzas	FM	29.737041	-81.245953	high_salinity_lagoonal_estuary	SE	Atlantic	South	115838	114287	98.66	113056	107075	92.44	106043	91.54	GTMFM	GTMFM_Q8	GTMFM_Q8_2	GTMFM	20824	24	2	8	2/8/24	gtmfmmet	gtmfmwq	gtmfmnut	13.3	13.8	13.79375	14.4	48.59	50.005	49.9334375	50.9	31.7	32.7	32.68333333	33.4	95.6	101.1	101.3041667	107.5	8.1	8.5	8.570833333	9	1.92	2.525	2.512083333	3.19	7.9	8	8.013541667	8.1	3	9	9.125	19	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	13.3	13.8	13.79375	14.4	48.59	50.005	49.9334375	50.9	31.7	32.7	32.68333333	33.4	95.6	101.1	101.3041667	107.5	8.1	8.5	8.570833333	9	1.92	2.525	2.512083333	3.19	7.9	8	8.013541667	8.1	3	9	9.125	19	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GTMFMw0208243	GTM	GTMFMw0208243	Feb_24	8	3	FM	GTMFM	Fort_Matanzas	FM	29.737041	-81.245953	high_salinity_lagoonal_estuary	SE	Atlantic	South	40964	40405	98.64	39915	38552	94.11	37939	92.62	GTMFM	GTMFM_Q8	GTMFM_Q8_3	GTMFM	20824	24	2	8	2/8/24	gtmfmmet	gtmfmwq	gtmfmnut	13.3	13.8	13.79375	14.4	48.59	50.005	49.9334375	50.9	31.7	32.7	32.68333333	33.4	95.6	101.1	101.3041667	107.5	8.1	8.5	8.570833333	9	1.92	2.525	2.512083333	3.19	7.9	8	8.013541667	8.1	3	9	9.125	19	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	13.3	13.8	13.79375	14.4	48.59	50.005	49.9334375	50.9	31.7	32.7	32.68333333	33.4	95.6	101.1	101.3041667	107.5	8.1	8.5	8.570833333	9	1.92	2.525	2.512083333	3.19	7.9	8	8.013541667	8.1	3	9	9.125	19	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GTMPCw0226241	GTM	GTMPCw0226241	Feb_24	8	1	PC	GTMPC	Pellicer_Creek	PC	29.667071	-81.257403	brackish_riverine_estuary	SE	Atlantic	South	95886	94270	98.31	93593	82260	85.79	81849	85.36	GTMPC	GTMPC_Q8	GTMPC_Q8_1	GTMPC	22624	24	2	26	2/26/24	gtmpcmet	gtmpcwq	gtmpcnut	14.6	16	16.09166667	17.1	1.56	7.935	9.0440625	23.68	0.8	4.45	5.191666667	14.4	80.3	87.35	86.734375	93.1	7.9	8.3	8.280208333	8.6	NA	NA	NA	NA	7	7.1	7.178125	7.6	3	6	5.864583333	8	0	4.6	14.6	13.05520833	20.1	0	1.15	1.410416667	3.9	0	1.85	2.426041667	6.1	0	0	436.034375	1523.1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	14.6	16	16.09166667	17.1	1.56	7.935	9.0440625	23.68	0.8	4.45	5.191666667	14.4	80.3	87.35	86.734375	93.1	7.9	8.3	8.280208333	8.6	NA	NA	NaN	NA	7	7.1	7.178125	7.6	3	6	5.864583333	8	0	4.6	14.6	13.05520833	20.1	0	1.15	1.410416667	3.9	0	1.85	2.426041667	6.1	0	0	436.034375	1523.1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GTMPCw0226242	GTM	GTMPCw0226242	Feb_24	8	2	PC	GTMPC	Pellicer_Creek	PC	29.667071	-81.257403	brackish_riverine_estuary	SE	Atlantic	South	61313	60114	98.04	59241	53204	86.77	53171	86.72	GTMPC	GTMPC_Q8	GTMPC_Q8_2	GTMPC	22624	24	2	26	2/26/24	gtmpcmet	gtmpcwq	gtmpcnut	14.6	16	16.09166667	17.1	1.56	7.935	9.0440625	23.68	0.8	4.45	5.191666667	14.4	80.3	87.35	86.734375	93.1	7.9	8.3	8.280208333	8.6	NA	NA	NA	NA	7	7.1	7.178125	7.6	3	6	5.864583333	8	0	4.6	14.6	13.05520833	20.1	0	1.15	1.410416667	3.9	0	1.85	2.426041667	6.1	0	0	436.034375	1523.1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	14.6	16	16.09166667	17.1	1.56	7.935	9.0440625	23.68	0.8	4.45	5.191666667	14.4	80.3	87.35	86.734375	93.1	7.9	8.3	8.280208333	8.6	NA	NA	NaN	NA	7	7.1	7.178125	7.6	3	6	5.864583333	8	0	4.6	14.6	13.05520833	20.1	0	1.15	1.410416667	3.9	0	1.85	2.426041667	6.1	0	0	436.034375	1523.1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GTMPCw0226243	GTM	GTMPCw0226243	Feb_24	8	3	PC	GTMPC	Pellicer_Creek	PC	29.667071	-81.257403	brackish_riverine_estuary	SE	Atlantic	South	162659	160261	98.53	159306	140501	86.38	139995	86.07	GTMPC	GTMPC_Q8	GTMPC_Q8_3	GTMPC	22624	24	2	26	2/26/24	gtmpcmet	gtmpcwq	gtmpcnut	14.6	16	16.09166667	17.1	1.56	7.935	9.0440625	23.68	0.8	4.45	5.191666667	14.4	80.3	87.35	86.734375	93.1	7.9	8.3	8.280208333	8.6	NA	NA	NA	NA	7	7.1	7.178125	7.6	3	6	5.864583333	8	0	4.6	14.6	13.05520833	20.1	0	1.15	1.410416667	3.9	0	1.85	2.426041667	6.1	0	0	436.034375	1523.1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	14.6	16	16.09166667	17.1	1.56	7.935	9.0440625	23.68	0.8	4.45	5.191666667	14.4	80.3	87.35	86.734375	93.1	7.9	8.3	8.280208333	8.6	NA	NA	NaN	NA	7	7.1	7.178125	7.6	3	6	5.864583333	8	0	4.6	14.6	13.05520833	20.1	0	1.15	1.410416667	3.9	0	1.85	2.426041667	6.1	0	0	436.034375	1523.1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GTMPIw0208241	GTM	GTMPIw0208241	Feb_24	8	1	PI	GTMPI	Pine_Island	PI	30.050857	-81.367465	high_salinity_lagoonal_estuary	SE	Atlantic	South	93938	92350	98.31	91513	89652	95.44	89550	95.33	GTMPI	GTMPI_Q8	GTMPI_Q8_1	GTMPI	20824	24	2	8	2/8/24	gtmpimet	gtmpiwq	gtmpinut	13.7	14	14.23020833	15	25.21	31.055	31.64604167	40.62	15.4	19.35	19.78020833	26	88.1	94.25	94.325	97.3	8.2	8.6	8.569791667	8.8	2.69	3.58	3.512395833	4.25	7.7	7.9	7.866666667	8	5	8	8.5	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	13.7	14	14.23020833	15	25.21	31.055	31.64604167	40.62	15.4	19.35	19.78020833	26	88.1	94.25	94.325	97.3	8.2	8.6	8.569791667	8.8	2.69	3.58	3.512395833	4.25	7.7	7.9	7.866666667	8	5	8	8.5	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GTMPIw0208242	GTM	GTMPIw0208242	Feb_24	8	2	PI	GTMPI	Pine_Island	PI	30.050857	-81.367465	high_salinity_lagoonal_estuary	SE	Atlantic	South	95872	94650	98.73	93829	91820	95.77	91686	95.63	GTMPI	GTMPI_Q8	GTMPI_Q8_2	GTMPI	20824	24	2	8	2/8/24	gtmpimet	gtmpiwq	gtmpinut	13.7	14	14.23020833	15	25.21	31.055	31.64604167	40.62	15.4	19.35	19.78020833	26	88.1	94.25	94.325	97.3	8.2	8.6	8.569791667	8.8	2.69	3.58	3.512395833	4.25	7.7	7.9	7.866666667	8	5	8	8.5	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	13.7	14	14.23020833	15	25.21	31.055	31.64604167	40.62	15.4	19.35	19.78020833	26	88.1	94.25	94.325	97.3	8.2	8.6	8.569791667	8.8	2.69	3.58	3.512395833	4.25	7.7	7.9	7.866666667	8	5	8	8.5	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GTMPIw0208243	GTM	GTMPIw0208243	Feb_24	8	3	PI	GTMPI	Pine_Island	PI	30.050857	-81.367465	high_salinity_lagoonal_estuary	SE	Atlantic	South	137478	132759	96.57	131516	129078	93.89	128881	93.75	GTMPI	GTMPI_Q8	GTMPI_Q8_3	GTMPI	20824	24	2	8	2/8/24	gtmpimet	gtmpiwq	gtmpinut	13.7	14	14.23020833	15	25.21	31.055	31.64604167	40.62	15.4	19.35	19.78020833	26	88.1	94.25	94.325	97.3	8.2	8.6	8.569791667	8.8	2.69	3.58	3.512395833	4.25	7.7	7.9	7.866666667	8	5	8	8.5	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	13.7	14	14.23020833	15	25.21	31.055	31.64604167	40.62	15.4	19.35	19.78020833	26	88.1	94.25	94.325	97.3	8.2	8.6	8.569791667	8.8	2.69	3.58	3.512395833	4.25	7.7	7.9	7.866666667	8	5	8	8.5	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GTMSSw0208241	GTM	GTMSSw0208241	Feb_24	8	1	SS	GTMSS	San_Sebastian	SS	29.868851	-81.307428	high_salinity_lagoonal_estuary	SE	Atlantic	South	173195	171052	98.76	169457	158788	91.68	157756	91.09	GTMSS	GTMSS_Q8	GTMSS_Q8_1	GTMSS	20824	24	2	8	2/8/24	gtmssmet	gtmsswq	gtmssnut	13.1	13.9	13.80520833	14.6	46.82	48.78	48.7675	49.89	30.4	31.8	31.83645833	32.6	94.9	100	99.78125	103	8	8.5	8.484375	8.8	4.84	5.57	5.555416667	6.39	8	8.1	8.086458333	8.1	4	8	8.760416667	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	13.1	13.9	13.80520833	14.6	46.82	48.78	48.7675	49.89	30.4	31.8	31.83645833	32.6	94.9	100	99.78125	103	8	8.5	8.484375	8.8	4.84	5.57	5.555416667	6.39	8	8.1	8.086458333	8.1	4	8	8.760416667	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GTMSSw0208242	GTM	GTMSSw0208242	Feb_24	8	2	SS	GTMSS	San_Sebastian	SS	29.868851	-81.307428	high_salinity_lagoonal_estuary	SE	Atlantic	South	149122	147104	98.65	145866	138553	92.91	137383	92.13	GTMSS	GTMSS_Q8	GTMSS_Q8_2	GTMSS	20824	24	2	8	2/8/24	gtmssmet	gtmsswq	gtmssnut	13.1	13.9	13.80520833	14.6	46.82	48.78	48.7675	49.89	30.4	31.8	31.83645833	32.6	94.9	100	99.78125	103	8	8.5	8.484375	8.8	4.84	5.57	5.555416667	6.39	8	8.1	8.086458333	8.1	4	8	8.760416667	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	13.1	13.9	13.80520833	14.6	46.82	48.78	48.7675	49.89	30.4	31.8	31.83645833	32.6	94.9	100	99.78125	103	8	8.5	8.484375	8.8	4.84	5.57	5.555416667	6.39	8	8.1	8.086458333	8.1	4	8	8.760416667	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GTMSSw0208243	GTM	GTMSSw0208243	Feb_24	8	3	SS	GTMSS	San_Sebastian	SS	29.868851	-81.307428	high_salinity_lagoonal_estuary	SE	Atlantic	South	100291	98661	98.37	97481	90947	90.68	90330	90.07	GTMSS	GTMSS_Q8	GTMSS_Q8_3	GTMSS	20824	24	2	8	2/8/24	gtmssmet	gtmsswq	gtmssnut	13.1	13.9	13.80520833	14.6	46.82	48.78	48.7675	49.89	30.4	31.8	31.83645833	32.6	94.9	100	99.78125	103	8	8.5	8.484375	8.8	4.84	5.57	5.555416667	6.39	8	8.1	8.086458333	8.1	4	8	8.760416667	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	13.1	13.9	13.80520833	14.6	46.82	48.78	48.7675	49.89	30.4	31.8	31.83645833	32.6	94.9	100	99.78125	103	8	8.5	8.484375	8.8	4.84	5.57	5.555416667	6.39	8	8.1	8.086458333	8.1	4	8	8.760416667	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SFCCw0214241	SF	SFCCw0214241	Feb_24	8	1	CC	SFCC	China_Camp	CC	38.001247	-122.46036	estuary_tidal_flat	N-Pacific	Pacific	North	79561	78678	98.89	77997	76786	96.51	76641	96.33	SFCC	SFCC_Q8	SFCC_Q8_1	SFBCC	21424	24	2	14	2/14/24	sfbccmet	sfbccwq	sfbccnut	11.9	12.3	12.265625	12.6	12.81	14.395	16.64635417	26.41	7.4	8.4	9.83125	16.2	85.1	88.55	88.36979167	90.8	8.4	8.9	8.904166667	9.3	0.61	1.29	1.333333333	2.2	7.7	7.8	7.754166667	7.8	15	69	104	1209	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	11.9	12.3	12.265625	12.6	12.81	14.395	16.64635417	26.41	7.4	8.4	9.83125	16.2	85.1	88.55	88.36979167	90.8	8.4	8.9	8.904166667	9.3	0.61	1.29	1.333333333	2.2	7.7	7.8	7.754166667	7.8	15	69	104	1209	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SFCCw0214242	SF	SFCCw0214242	Feb_24	8	2	CC	SFCC	China_Camp	CC	38.001247	-122.46036	estuary_tidal_flat	N-Pacific	Pacific	North	5389	5125	95.1	4925	4780	88.7	4778	88.66	SFCC	SFCC_Q8	SFCC_Q8_2	SFBCC	21424	24	2	14	2/14/24	sfbccmet	sfbccwq	sfbccnut	11.9	12.3	12.265625	12.6	12.81	14.395	16.64635417	26.41	7.4	8.4	9.83125	16.2	85.1	88.55	88.36979167	90.8	8.4	8.9	8.904166667	9.3	0.61	1.29	1.333333333	2.2	7.7	7.8	7.754166667	7.8	15	69	104	1209	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	11.9	12.3	12.265625	12.6	12.81	14.395	16.64635417	26.41	7.4	8.4	9.83125	16.2	85.1	88.55	88.36979167	90.8	8.4	8.9	8.904166667	9.3	0.61	1.29	1.333333333	2.2	7.7	7.8	7.754166667	7.8	15	69	104	1209	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SFCCw0214243	SF	SFCCw0214243	Feb_24	8	3	CC	SFCC	China_Camp	CC	38.001247	-122.46036	estuary_tidal_flat	N-Pacific	Pacific	North	26140	25458	97.39	25044	24592	94.08	24564	93.97	SFCC	SFCC_Q8	SFCC_Q8_3	SFBCC	21424	24	2	14	2/14/24	sfbccmet	sfbccwq	sfbccnut	11.9	12.3	12.265625	12.6	12.81	14.395	16.64635417	26.41	7.4	8.4	9.83125	16.2	85.1	88.55	88.36979167	90.8	8.4	8.9	8.904166667	9.3	0.61	1.29	1.333333333	2.2	7.7	7.8	7.754166667	7.8	15	69	104	1209	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	11.9	12.3	12.265625	12.6	12.81	14.395	16.64635417	26.41	7.4	8.4	9.83125	16.2	85.1	88.55	88.36979167	90.8	8.4	8.9	8.904166667	9.3	0.61	1.29	1.333333333	2.2	7.7	7.8	7.754166667	7.8	15	69	104	1209	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SFEPw0214241	SF	SFEPw0214241	Feb_24	8	1	EP	SFEP	EOS_Pier	EP	37.891551	-122.44641	estuary_open_bay_pier	N-Pacific	Pacific	North	57174	55736	97.48	54812	53270	93.17	53081	92.84	SFEP	SFEP_Q8	SFEP_Q8_1		21424	24	2	14	2/14/24	met	wq	nut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SFEPw0214242	SF	SFEPw0214242	Feb_24	8	2	EP	SFEP	EOS_Pier	EP	37.891551	-122.44641	estuary_open_bay_pier	N-Pacific	Pacific	North	53417	52574	98.42	51915	50756	95.02	50618	94.76	SFEP	SFEP_Q8	SFEP_Q8_2		21424	24	2	14	2/14/24	met	wq	nut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SFEPw0214243	SF	SFEPw0214243	Feb_24	8	3	EP	SFEP	EOS_Pier	EP	37.891551	-122.44641	estuary_open_bay_pier	N-Pacific	Pacific	North	6845	6673	97.49	6459	6256	91.4	6256	91.4	SFEP	SFEP_Q8	SFEP_Q8_3		21424	24	2	14	2/14/24	met	wq	nut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SFFMw0213241	SF	SFFMw0213241	Feb_24	8	1	FM	SFFM	First_Mallard	FM	38.194917	-122.03278	estuary_tidal_channel_creek	N-Pacific	Pacific	North	29387	29054	98.87	28456	27773	94.51	27751	94.43	SFFM	SFFM_Q8	SFFM_Q8_1	SFBFM	21324	24	2	13	2/13/24	sfbfmmet	sfbfmwq	sfbfmnut	10.5	11.3	11.23854167	11.9	1.19	2	1.958958333	2.37	0.6	1	1.004166667	1.2	63.6	68.25	68.42083333	74.4	6.9	7.4	7.460416667	8.2	1.25	2.13	2.088645833	2.75	7.4	7.5	7.492708333	7.5	28	32	34.36458333	70	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B	10.5	11.3	11.23854167	11.9	1.19	2	1.958958333	2.37	0.6	1	1.004166667	1.2	63.6	68.25	68.42083333	74.4	6.9	7.4	7.460416667	8.2	1.25	2.13	2.088645833	2.75	7.4	7.5	7.492708333	7.5	28	32	34.36458333	70	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
